Unnamed: 0,text,diggCount,replyCommentTotal,createTimeISO,videoWebUrl,place,text_tokens,bigrams,sentiment,sentiment_score
4894,kawan nazmi gurun ajak pergi esok,0,0.0,09/20/2024 18:49:14,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,"['kawan', 'nazmi', 'gurun', 'ajak', 'pergi', 'esok']","[('kawan', 'nazmi'), ('nazmi', 'gurun'), ('gurun', 'ajak'), ('ajak', 'pergi'), ('pergi', 'esok')]",neutral,0.8142191171646118
4895,,0,0.0,01/17/2025 23:32:08,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,['nan'],[],neutral,0.8647692203521729
4896,,0,0.0,02/02/2025 16:09:19,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,['nan'],[],neutral,0.8647692203521729
4897,meja penuh,0,0.0,09/17/2023 19:10:09,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,"['meja', 'penuh']","[('meja', 'penuh')]",negative,0.9646013379096985
4898,,0,0.0,09/10/2023 22:37:03,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,['nan'],[],neutral,0.8647692203521729
4899,tak ramai pergi tu pergi tak ramai,0,0.0,06/06/2024 15:22:13,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,"['tak', 'ramai', 'pergi', 'tu', 'pergi', 'tak', 'ramai']","[('tak', 'ramai'), ('ramai', 'pergi'), ('pergi', 'tu'), ('tu', 'pergi'), ('pergi', 'tak'), ('tak', 'ramai')]",neutral,0.41926416754722595
4900,wow sedap-sedap menunya kne pergi nih,0,0.0,06/03/2024 00:13:18,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,"['wow', 'sedap-sedap', 'menunya', 'kne', 'pergi', 'nih']","[('wow', 'sedap-sedap'), ('sedap-sedap', 'menunya'), ('menunya', 'kne'), ('kne', 'pergi'), ('pergi', 'nih')]",positive,0.9155669808387756
4901,,0,0.0,02/05/2025 19:57:44,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,['nan'],[],neutral,0.8647692203521729
4902,,0,0.0,01/31/2025 10:58:30,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,['nan'],[],neutral,0.8647692203521729
4903,try la,0,0.0,09/20/2023 23:54:58,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,"['try', 'la']","[('try', 'la')]",neutral,0.5622331500053406
4904,gila bekas kuah bentuk sudu tu haha kelakar comel,0,0.0,09/28/2023 20:26:23,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,"['gila', 'bekas', 'kuah', 'bentuk', 'sudu', 'tu', 'haha', 'kelakar', 'comel']","[('gila', 'bekas'), ('bekas', 'kuah'), ('kuah', 'bentuk'), ('bentuk', 'sudu'), ('sudu', 'tu'), ('tu', 'haha'), ('haha', 'kelakar'), ('kelakar', 'comel')]",negative,0.8458632826805115
4905,,0,0.0,02/11/2025 20:33:19,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,['nan'],[],neutral,0.8647692203521729
4906,dappnyee kt tuh,0,0.0,05/01/2024 20:30:56,https://www.tiktok.com/@pinataledros/video/7267431786852977922,Dusun Riffa Changlun,"['dappnyee', 'kt', 'tuh']","[('dappnyee', 'kt'), ('kt', 'tuh')]",neutral,0.4190461337566376
4907,tiga,1,0.0,01/12/2023 18:53:55,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['tiga'],[],neutral,0.8647692203521729
4908,m,1,0.0,01/10/2023 21:39:02,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['m'],[],neutral,0.8647692203521729
4909,azwan,1,0.0,01/30/2023 13:27:28,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['azwan'],[],neutral,0.8647692203521729
4910,bawok ar,1,0.0,01/09/2023 19:15:49,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['bawok', 'ar']","[('bawok', 'ar')]",neutral,0.5533420443534851
4911,jum,2,0.0,01/12/2023 19:51:12,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['jum'],[],neutral,0.8647692203521729
4912,rahmad115 hanizam,1,1.0,01/10/2023 21:48:52,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['rahmad115', 'hanizam']","[('rahmad115', 'hanizam')]",neutral,0.9751216769218445
4913,,2,0.0,01/13/2023 14:00:42,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4914,qhairina syuhada slurp,3,0.0,01/16/2023 00:24:40,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['qhairina', 'syuhada', 'slurp']","[('qhairina', 'syuhada'), ('syuhada', 'slurp')]",positive,0.6873349547386169
4915,cengkih,1,2.0,02/10/2023 17:33:30,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['cengkih'],[],neutral,0.8647692203521729
4916,aqeela kedah on,1,1.0,01/09/2023 19:25:46,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['aqeela', 'kedah', 'on']","[('aqeela', 'kedah'), ('kedah', 'on')]",neutral,0.6957089304924011
4917,,1,0.0,01/12/2023 19:47:10,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4918,,2,1.0,12/07/2022 16:47:29,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4919,hayati port baik,1,1.0,01/09/2023 23:57:16,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['hayati', 'port', 'baik']","[('hayati', 'port'), ('port', 'baik')]",positive,0.635940432548523
4920,ok dak tu pukoi dua tiga puluh ni,2,0.0,04/01/2023 18:30:03,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['ok', 'dak', 'tu', 'pukoi', 'dua', 'tiga', 'puluh', 'ni']","[('ok', 'dak'), ('dak', 'tu'), ('tu', 'pukoi'), ('pukoi', 'dua'), ('dua', 'tiga'), ('tiga', 'puluh'), ('puluh', 'ni')]",negative,0.47763755917549133
4921,share duit jum ecokk,1,1.0,01/10/2023 01:41:08,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['share', 'duit', 'jum', 'ecokk']","[('share', 'duit'), ('duit', 'jum'), ('jum', 'ecokk')]",neutral,0.6747660636901855
4922,ishh pinat oii segak tgok,0,0.0,09/08/2023 15:35:39,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,"['ishh', 'pinat', 'oii', 'segak', 'tgok']","[('ishh', 'pinat'), ('pinat', 'oii'), ('oii', 'segak'), ('segak', 'tgok')]",neutral,0.8556370735168457
4923,,0,0.0,02/24/2025 19:30:43,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,['nan'],[],neutral,0.8647692203521729
4924,morazella on jnji sodapp,0,0.0,08/27/2023 15:50:42,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,"['morazella', 'on', 'jnji', 'sodapp']","[('morazella', 'on'), ('on', 'jnji'), ('jnji', 'sodapp')]",negative,0.553939700126648
4925,,0,0.0,08/06/2023 09:24:48,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,['nan'],[],neutral,0.8647692203521729
4926,tq share Kodiang la pergi changlun,0,0.0,09/04/2023 19:36:14,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,"['tq', 'share', 'Kodiang', 'la', 'pergi', 'changlun']","[('tq', 'share'), ('share', 'kodiang'), ('kodiang', 'la'), ('la', 'pergi'), ('pergi', 'changlun')]",neutral,0.8507339358329773
4927,mozarella,0,0.0,08/04/2023 11:35:48,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,['mozarella'],[],neutral,0.8647692203521729
4928,,0,0.0,08/04/2023 18:59:27,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,['nan'],[],neutral,0.8647692203521729
4929,best daud grill nih kali repeat,0,0.0,08/16/2023 21:48:47,https://www.tiktok.com/@pinataledros/video/7259675605774503170,Daud Grill Changlun,"['best', 'daud', 'grill', 'nih', 'kali', 'repeat']","[('best', 'daud'), ('daud', 'grill'), ('grill', 'nih'), ('nih', 'kali'), ('kali', 'repeat')]",positive,0.9873430132865906
4930,,0,0.0,12/07/2024 22:17:52,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4931,sekepala pergi lusa ni,0,0.0,12/24/2023 16:37:23,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['sekepala', 'pergi', 'lusa', 'ni']","[('sekepala', 'pergi'), ('pergi', 'lusa'), ('lusa', 'ni')]",neutral,0.5447197556495667
4932,wehh best tang ni,0,0.0,09/17/2023 17:50:18,https://www.tiktok.com/@pinataledros/video/7279398865839623431,"Cnw Jitra Manufacturing Area Iks Keda Napoh, Changlun, Kedah","['wehh', 'best', 'tang', 'ni']","[('wehh', 'best'), ('best', 'tang'), ('tang', 'ni')]",positive,0.9492582082748413
4933,ahamat,0,2.0,09/23/2023 22:07:25,https://www.tiktok.com/@pinataledros/video/7279398865839623431,"Cnw Jitra Manufacturing Area Iks Keda Napoh, Changlun, Kedah",['ahamat'],[],neutral,0.8647692203521729
4934,wey,0,7.0,09/17/2023 17:58:38,https://www.tiktok.com/@pinataledros/video/7279398865839623431,"Cnw Jitra Manufacturing Area Iks Keda Napoh, Changlun, Kedah",['wey'],[],neutral,0.8647692203521729
4935,reza,0,0.0,09/20/2023 14:49:24,https://www.tiktok.com/@pinataledros/video/7279398865839623431,"Cnw Jitra Manufacturing Area Iks Keda Napoh, Changlun, Kedah",['reza'],[],neutral,0.8647692203521729
4936,tak an 𝕀𝕜𝕞𝕒𝕝 𝕤𝕙𝕒𝕞𝕤𝕦𝕕𝕚𝕟 najmi,1,0.0,12/07/2022 14:49:39,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['tak', 'an', '𝕀𝕜𝕞𝕒𝕝', '𝕤𝕙𝕒𝕞𝕤𝕦𝕕𝕚𝕟', 'najmi']","[('tak', 'an'), ('an', '𝕀𝕜𝕞𝕒𝕝'), ('𝕀𝕜𝕞𝕒𝕝', '𝕤𝕙𝕒𝕞𝕤𝕦𝕕𝕚𝕟'), ('𝕤𝕙𝕒𝕞𝕤𝕦𝕕𝕚𝕟', 'najmi')]",positive,0.548582911491394
4937,,0,0.0,09/26/2025 22:56:57,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4938,,0,0.0,09/22/2025 19:52:48,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4939,,0,0.0,09/01/2025 18:55:05,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4940,,0,0.0,05/10/2025 17:29:09,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4941,,0,0.0,02/01/2025 14:18:57,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4942,,0,0.0,01/31/2025 20:27:47,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4943,,0,0.0,01/29/2025 20:01:06,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4944,sembilan ribu tiga ratus sembilan puluh enam,0,0.0,09/20/2024 09:33:54,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['sembilan', 'ribu', 'tiga', 'ratus', 'sembilan', 'puluh', 'enam']","[('sembilan', 'ribu'), ('ribu', 'tiga'), ('tiga', 'ratus'), ('ratus', 'sembilan'), ('sembilan', 'puluh'), ('puluh', 'enam')]",negative,0.5719434022903442
4945,𝘼 𝙈,4,0.0,12/07/2022 18:23:23,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['𝘼', '𝙈']","[('𝘼', '𝙈')]",positive,0.8802793622016907
4946,menangis oohh makan nie haha tak pergi makan alumni uum batch a161,1,0.0,11/15/2022 00:05:11,https://www.tiktok.com/@wadieybobby/video/7156147789318180123,Nasi Lemak Kg Darat,"['menangis', 'oohh', 'makan', 'nie', 'haha', 'tak', 'pergi', 'makan', 'alumni', 'uum', 'batch', 'a161']","[('menangis', 'oohh'), ('oohh', 'makan'), ('makan', 'nie'), ('nie', 'haha'), ('haha', 'tak'), ('tak', 'pergi'), ('pergi', 'makan'), ('makan', 'alumni'), ('alumni', 'uum'), ('uum', 'batch'), ('batch', 'a161')]",neutral,0.8779119253158569
4947,pedas-pedas masin xpe jgnla manis spoil makan pedas,0,0.0,10/20/2022 15:36:54,https://www.tiktok.com/@wadieybobby/video/7156147789318180123,Nasi Lemak Kg Darat,"['pedas-pedas', 'masin', 'xpe', 'jgnla', 'manis', 'spoil', 'makan', 'pedas']","[('pedas-pedas', 'masin'), ('masin', 'xpe'), ('xpe', 'jgnla'), ('jgnla', 'manis'), ('manis', 'spoil'), ('spoil', 'makan'), ('makan', 'pedas')]",negative,0.7197598814964294
4948,pergi viral nti ramai kedai ni mmng sedap gila masakan,0,0.0,11/09/2022 18:42:37,https://www.tiktok.com/@wadieybobby/video/7156147789318180123,Nasi Lemak Kg Darat,"['pergi', 'viral', 'nti', 'ramai', 'kedai', 'ni', 'mmng', 'sedap', 'gila', 'masakan']","[('pergi', 'viral'), ('viral', 'nti'), ('nti', 'ramai'), ('ramai', 'kedai'), ('kedai', 'ni'), ('ni', 'mmng'), ('mmng', 'sedap'), ('sedap', 'gila'), ('gila', 'masakan')]",negative,0.6406945586204529
4949,,0,0.0,12/08/2022 19:11:15,https://www.tiktok.com/@wadieybobby/video/7156147789318180123,Nasi Lemak Kg Darat,['nan'],[],neutral,0.8647692203521729
4950,bukak jumaat sbb kedah cuti jumaat hmm,0,0.0,11/25/2022 14:16:11,https://www.tiktok.com/@wadieybobby/video/7156147789318180123,Nasi Lemak Kg Darat,"['bukak', 'jumaat', 'sbb', 'kedah', 'cuti', 'jumaat', 'hmm']","[('bukak', 'jumaat'), ('jumaat', 'sbb'), ('sbb', 'kedah'), ('kedah', 'cuti'), ('cuti', 'jumaat'), ('jumaat', 'hmm')]",neutral,0.9480400085449219
4951,hok ni mema jjadi duk uum mema no satu,0,0.0,10/21/2022 19:31:06,https://www.tiktok.com/@wadieybobby/video/7156147789318180123,Nasi Lemak Kg Darat,"['hok', 'ni', 'mema', 'jjadi', 'duk', 'uum', 'mema', 'no', 'satu']","[('hok', 'ni'), ('ni', 'mema'), ('mema', 'jjadi'), ('jjadi', 'duk'), ('duk', 'uum'), ('uum', 'mema'), ('mema', 'no'), ('no', 'satu')]",neutral,0.6380953788757324
4952,,1,1.0,01/22/2023 15:50:43,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4953,perasan dak kdai ni msuk sikit tu sblum kdai kinkin tuu ni rupa kdai haha,5,2.0,08/07/2022 22:53:48,https://www.tiktok.com/@queenjerine/video/7129073558780677402,"Krua Rean Narm, Kampung Kubang Eriang, Jalan Pauh, 06010 Changlun, Kedah","['perasan', 'dak', 'kdai', 'ni', 'msuk', 'sikit', 'tu', 'sblum', 'kdai', 'kinkin', 'tuu', 'ni', 'rupa', 'kdai', 'haha']","[('perasan', 'dak'), ('dak', 'kdai'), ('kdai', 'ni'), ('ni', 'msuk'), ('msuk', 'sikit'), ('sikit', 'tu'), ('tu', 'sblum'), ('sblum', 'kdai'), ('kdai', 'kinkin'), ('kinkin', 'tuu'), ('tuu', 'ni'), ('ni', 'rupa'), ('rupa', 'kdai'), ('kdai', 'haha')]",neutral,0.6654090881347656
4954,ang igt kedai ni,2,4.0,08/07/2022 23:08:23,https://www.tiktok.com/@queenjerine/video/7129073558780677402,"Krua Rean Narm, Kampung Kubang Eriang, Jalan Pauh, 06010 Changlun, Kedah","['ang', 'igt', 'kedai', 'ni']","[('ang', 'igt'), ('igt', 'kedai'), ('kedai', 'ni')]",neutral,0.6827306747436523
4955,,7,5.0,12/07/2022 18:57:09,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['nan'],[],neutral,0.8647692203521729
4956,𝓐𝓬𝓱𝓪𝓲𝓲96,2,1.0,01/09/2023 19:15:05,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['𝓐𝓬𝓱𝓪𝓲𝓲96'],[],neutral,0.8647692203521729
4957,𝓝𝓪𝓳𝓶𝓲𝓝𝓪𝓫𝓲𝓵 ahh,2,1.0,12/12/2022 13:35:02,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,"['𝓝𝓪𝓳𝓶𝓲𝓝𝓪𝓫𝓲𝓵', 'ahh']","[('𝓝𝓪𝓳𝓶𝓲𝓝𝓪𝓫𝓲𝓵', 'ahh')]",neutral,0.9514052867889404
4958,fuad,2,4.0,12/07/2022 20:54:58,https://www.tiktok.com/@achiksteamboat_shellout/video/7174250106688933146,Achik Steamboat & Shellout,['fuad'],[],neutral,0.8647692203521729
4959,pergi sedap wei,1,0.0,11/06/2024 21:32:32,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['pergi', 'sedap', 'wei']","[('pergi', 'sedap'), ('sedap', 'wei')]",positive,0.9599171280860901
4960,sedap sni haha puas hati smbai bilis terbaik,1,0.0,11/06/2024 21:22:33,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['sedap', 'sni', 'haha', 'puas', 'hati', 'smbai', 'bilis', 'terbaik']","[('sedap', 'sni'), ('sni', 'haha'), ('haha', 'puas'), ('puas', 'hati'), ('hati', 'smbai'), ('smbai', 'bilis'), ('bilis', 'terbaik')]",positive,0.7390082478523254
4961,sgt tggl Jitra tahu-tahu mcmanus,1,0.0,11/06/2024 20:40:33,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['sgt', 'tggl', 'Jitra', 'tahu-tahu', 'mcmanus']","[('sgt', 'tggl'), ('tggl', 'jitra'), ('jitra', 'tahu-tahu'), ('tahu-tahu', 'mcmanus')]",neutral,0.7056485414505005
4962,makan terbeliak biji mata maksud sedap tu,1,0.0,11/06/2024 22:30:14,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['makan', 'terbeliak', 'biji', 'mata', 'maksud', 'sedap', 'tu']","[('makan', 'terbeliak'), ('terbeliak', 'biji'), ('biji', 'mata'), ('mata', 'maksud'), ('maksud', 'sedap'), ('sedap', 'tu')]",neutral,0.6278098821640015
4963,tak jauh dh tu ngan kiter,1,0.0,11/06/2024 20:43:20,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['tak', 'jauh', 'dh', 'tu', 'ngan', 'kiter']","[('tak', 'jauh'), ('jauh', 'dh'), ('dh', 'tu'), ('tu', 'ngan'), ('ngan', 'kiter')]",neutral,0.7151648998260498
4964,sedap authentic mur-mur sayang betholl kite,1,0.0,11/06/2024 20:38:14,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['sedap', 'authentic', 'mur-mur', 'sayang', 'betholl', 'kite']","[('sedap', 'authentic'), ('authentic', 'mur-mur'), ('mur-mur', 'sayang'), ('sayang', 'betholl'), ('betholl', 'kite')]",positive,0.9936943054199219
4965,,0,0.0,02/07/2025 18:48:46,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4966,,0,0.0,02/10/2025 09:50:59,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4967,,0,0.0,12/02/2024 16:39:31,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4968,,0,0.0,02/10/2025 09:51:01,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4969,,0,0.0,12/26/2024 07:25:44,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4970,belajar mengunyah muncung mulut tq bella,0,0.0,12/27/2024 07:28:24,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['belajar', 'mengunyah', 'muncung', 'mulut', 'tq', 'bella']","[('belajar', 'mengunyah'), ('mengunyah', 'muncung'), ('muncung', 'mulut'), ('mulut', 'tq'), ('tq', 'bella')]",negative,0.49161574244499207
4971,,0,0.0,02/21/2025 00:56:27,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4972,,0,0.0,12/26/2024 02:19:38,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4973,,0,0.0,12/25/2024 13:37:25,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4974,,0,0.0,12/24/2024 20:19:40,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4975,hadir support vtt sahabat,0,0.0,12/23/2024 19:47:56,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah","['hadir', 'support', 'vtt', 'sahabat']","[('hadir', 'support'), ('support', 'vtt'), ('vtt', 'sahabat')]",neutral,0.9583188891410828
4976,,0,0.0,12/22/2024 18:27:17,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4977,,0,0.0,12/03/2024 16:16:41,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4978,,0,0.0,12/01/2024 21:29:06,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
4979,,0,0.0,12/28/2024 18:54:37,https://www.tiktok.com/@bellapark1310/video/7434138254808599816,"The Beans Café ,Jitra, Kedah",['nan'],[],neutral,0.8647692203521729
